Executing fixed runner now.
Test being executed: RegressionTest1.test044
Test being executed: RegressionTest1.test045
Test being executed: RegressionTest1.test046
Test being executed: RegressionTest1.test047
Test being executed: RegressionTest1.test048
Test being executed: RegressionTest1.test049
Test being executed: RegressionTest1.test050
Test being executed: RegressionTest1.test051
Test being executed: RegressionTest1.test052
Test being executed: RegressionTest1.test053
Test being executed: RegressionTest1.test054
Test being executed: RegressionTest1.test055
Test being executed: RegressionTest1.test056
Test being executed: RegressionTest1.test057
Test being executed: RegressionTest1.test058
Test being executed: RegressionTest1.test059
Test being executed: RegressionTest1.test060
Test being executed: RegressionTest1.test061
Test being executed: RegressionTest1.test062
Test being executed: RegressionTest1.test063
Test being executed: RegressionTest1.test064
Test being executed: RegressionTest1.test065
Test being executed: RegressionTest1.test066
Test being executed: RegressionTest1.test067
Test being executed: RegressionTest1.test068
Test being executed: RegressionTest1.test069
Test being executed: RegressionTest1.test070
Test being executed: RegressionTest1.test071
Test being executed: RegressionTest1.test072
Test being executed: RegressionTest1.test073
Test being executed: RegressionTest1.test074
Test being executed: RegressionTest1.test075
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest1.test075(RegressionTest1.java:1780)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest1.test076
Test being executed: RegressionTest1.test077
Test being executed: RegressionTest1.test078
Test being executed: RegressionTest1.test079
Test being executed: RegressionTest1.test080
Test being executed: RegressionTest1.test081
Test being executed: RegressionTest1.test082
Test being executed: RegressionTest1.test083
Test being executed: RegressionTest1.test084
Test being executed: RegressionTest1.test085
Test being executed: RegressionTest1.test086
Test being executed: RegressionTest1.test087
Test being executed: RegressionTest1.test088
Test being executed: RegressionTest1.test089
Test being executed: RegressionTest1.test090
Test being executed: RegressionTest1.test091
Test being executed: RegressionTest1.test092
Test being executed: RegressionTest1.test093
Test being executed: RegressionTest1.test094
Test being executed: RegressionTest1.test095
Test being executed: RegressionTest1.test096
Test being executed: RegressionTest1.test097
Test being executed: RegressionTest1.test098
Test being executed: RegressionTest1.test099
Test being executed: RegressionTest1.test100
Test being executed: RegressionTest1.test101
Test being executed: RegressionTest1.test102
Test being executed: RegressionTest1.test103
Test being executed: RegressionTest1.test104
Test being executed: RegressionTest1.test105
Test being executed: RegressionTest1.test106
Test being executed: RegressionTest1.test107
Test being executed: RegressionTest1.test108
Test being executed: RegressionTest1.test109
Test being executed: RegressionTest1.test110
Test being executed: RegressionTest1.test111
Test being executed: RegressionTest1.test112
Test being executed: RegressionTest1.test113
Test being executed: RegressionTest1.test114
Test being executed: RegressionTest1.test115
Test being executed: RegressionTest1.test116
Test being executed: RegressionTest1.test117
Test being executed: RegressionTest1.test118
Test being executed: RegressionTest1.test119
Test being executed: RegressionTest1.test120
Test being executed: RegressionTest1.test121
Test being executed: RegressionTest1.test122
Test being executed: RegressionTest1.test123
Test being executed: RegressionTest1.test124
Test being executed: RegressionTest1.test125
Test being executed: RegressionTest1.test126
Test being executed: RegressionTest1.test127
Test being executed: RegressionTest1.test128
Test being executed: RegressionTest1.test129
Test being executed: RegressionTest1.test130
Test being executed: RegressionTest1.test131
Test being executed: RegressionTest1.test132
Test being executed: RegressionTest1.test133
Test being executed: RegressionTest1.test134
Test being executed: RegressionTest1.test135
Test being executed: RegressionTest1.test136
Test being executed: RegressionTest1.test137
Test being executed: RegressionTest1.test138
Test being executed: RegressionTest1.test139
Test being executed: RegressionTest1.test140
Test being executed: RegressionTest1.test141
Test being executed: RegressionTest1.test142
Test being executed: RegressionTest1.test143
Test being executed: RegressionTest1.test144
Test being executed: RegressionTest1.test145
Test being executed: RegressionTest1.test146
Test being executed: RegressionTest1.test147
Test being executed: RegressionTest1.test148
Test being executed: RegressionTest1.test149
Test being executed: RegressionTest1.test150
Test being executed: RegressionTest1.test151
Test being executed: RegressionTest1.test152
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest1.test152(RegressionTest1.java:3574)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest1.test153
Test being executed: RegressionTest1.test154
Test being executed: RegressionTest1.test155
Test being executed: RegressionTest1.test156
Test being executed: RegressionTest1.test157
Test being executed: RegressionTest1.test158
Test being executed: RegressionTest1.test159
Test being executed: RegressionTest1.test160
Test being executed: RegressionTest1.test161
Test being executed: RegressionTest1.test162
Test being executed: RegressionTest1.test163
Test being executed: RegressionTest1.test164
Test being executed: RegressionTest1.test165
Test being executed: RegressionTest1.test166
Test being executed: RegressionTest1.test167
Test being executed: RegressionTest1.test168
Test being executed: RegressionTest1.test169
Test being executed: RegressionTest1.test170
Test being executed: RegressionTest1.test171
Test being executed: RegressionTest1.test172
Test being executed: RegressionTest1.test173
Test being executed: RegressionTest1.test174
Test being executed: RegressionTest1.test175
Test being executed: RegressionTest1.test176
Test being executed: RegressionTest1.test177
Test being executed: RegressionTest1.test178
Test being executed: RegressionTest1.test179
Test being executed: RegressionTest1.test180
Test being executed: RegressionTest1.test181
Test being executed: RegressionTest1.test182
Test being executed: RegressionTest1.test183
Test being executed: RegressionTest1.test184
Test being executed: RegressionTest1.test185
Test being executed: RegressionTest1.test186
Test being executed: RegressionTest1.test187
Test being executed: RegressionTest1.test188
Test being executed: RegressionTest1.test189
Test being executed: RegressionTest1.test190
Test being executed: RegressionTest1.test191
Test being executed: RegressionTest1.test192
Test being executed: RegressionTest1.test001
Test being executed: RegressionTest1.test002
Test being executed: RegressionTest1.test008
Test being executed: RegressionTest1.test009
Test being executed: RegressionTest1.test010
Test being executed: RegressionTest1.test011
Test being executed: RegressionTest1.test012
Test being executed: RegressionTest1.test013
Test being executed: RegressionTest1.test014
Test being executed: RegressionTest1.test015
Test being executed: RegressionTest1.test016
Test being executed: RegressionTest1.test017
Test being executed: RegressionTest1.test018
Test being executed: RegressionTest1.test019
Test being executed: RegressionTest1.test020
Test being executed: RegressionTest1.test021
Test being executed: RegressionTest1.test022
Test being executed: RegressionTest1.test023
Test being executed: RegressionTest1.test024
Test being executed: RegressionTest1.test025
Test being executed: RegressionTest1.test026
Test being executed: RegressionTest1.test193
Test being executed: RegressionTest1.test194
Test being executed: RegressionTest1.test195
Test being executed: RegressionTest1.test196
Test being executed: RegressionTest1.test197
Test being executed: RegressionTest1.test198
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" />'
	at RegressionTest1.test198(RegressionTest1.java:4644)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest1.test199
Test being executed: RegressionTest1.test200
Test being executed: RegressionTest1.test201
Test being executed: RegressionTest1.test202
Test being executed: RegressionTest1.test203
Test being executed: RegressionTest1.test204
Test being executed: RegressionTest1.test205
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" />'
	at RegressionTest1.test205(RegressionTest1.java:4782)
